order_id,order_date,product_id,quantity_ordered
8290,2024-06-25 17:20:54.012996,5,3
8291,2024-06-20 17:20:54.012996,91,2
8292,2024-06-26 17:20:54.012996,8,6
8293,2024-06-26 17:20:54.012996,9,4
8294,2024-06-26 17:20:54.012996,15,4
8295,2024-06-19 17:20:54.012996,100,2
8296,2024-06-23 17:20:54.012996,7,2
8297,2024-06-23 17:20:54.012996,96,6
8298,2024-06-14 17:20:54.012996,72,5
8299,2024-06-25 17:20:54.012996,15,9
8300,2024-06-16 17:20:54.012996,37,4
8301,2024-06-16 17:20:54.012996,83,5
8302,2024-06-16 17:20:54.012996,39,1
8303,2024-06-26 17:20:54.012996,6,2
8304,2024-06-15 17:20:54.012996,83,3
8305,2024-06-17 17:20:54.012996,57,5
8306,2024-06-18 17:20:54.012996,92,5
8307,2024-06-20 17:20:54.012996,81,4
8308,2024-06-23 17:20:54.012996,19,3
8309,2024-06-15 17:20:54.012996,63,9
8310,2024-06-21 17:20:54.012996,31,1
8311,2024-06-13 17:20:54.012996,75,6
8312,2024-06-25 17:20:54.012996,79,7
8313,2024-06-20 17:20:54.012996,10,4
8314,2024-06-25 17:20:54.012996,87,3
8315,2024-06-17 17:20:54.012996,67,8
8316,2024-06-19 17:20:54.012996,62,9
8317,2024-06-19 17:20:54.012996,3,1
8318,2024-06-26 17:20:54.012996,18,9
8319,2024-06-14 17:20:54.012996,25,7
8320,2024-06-19 17:20:54.012996,20,1
8321,2024-06-25 17:20:54.012996,58,7
8322,2024-06-21 17:20:54.012996,93,5
8323,2024-06-14 17:20:54.012996,86,7
8324,2024-06-26 17:20:54.012996,50,9
8325,2024-06-22 17:20:54.012996,79,8
8326,2024-06-16 17:20:54.012996,10,6
8327,2024-06-20 17:20:54.012996,21,2
8328,2024-06-14 17:20:54.012996,29,8
8329,2024-06-17 17:20:54.012996,96,4
8330,2024-06-26 17:20:54.012996,10,8
8331,2024-06-25 17:20:54.012996,13,7
8332,2024-06-20 17:20:54.012996,47,4
8333,2024-06-21 17:20:54.012996,23,8
8334,2024-06-24 17:20:54.012996,50,2
8335,2024-06-13 17:20:54.012996,87,9
8336,2024-06-17 17:20:54.012996,95,6
8337,2024-06-25 17:20:54.012996,4,7
8338,2024-06-17 17:20:54.012996,67,1
8339,2024-06-23 17:20:54.012996,85,3
8340,2024-06-24 17:20:54.012996,53,5
8341,2024-06-20 17:20:54.012996,2,7
8342,2024-06-19 17:20:54.012996,68,1
8343,2024-06-25 17:20:54.012996,65,9
8344,2024-06-17 17:20:54.012996,79,5
8345,2024-06-20 17:20:54.012996,57,3
8346,2024-06-19 17:20:54.012996,97,7
8347,2024-06-21 17:20:54.012996,70,8
8348,2024-06-21 17:20:54.012996,7,3
8349,2024-06-17 17:20:54.012996,19,7
8350,2024-06-26 17:20:54.012996,44,7
8351,2024-06-23 17:20:54.012996,63,4
8352,2024-06-13 17:20:54.012996,65,9
8353,2024-06-26 17:20:54.012996,39,1
8354,2024-06-23 17:20:54.012996,83,1
8355,2024-06-25 17:20:54.012996,26,5
8356,2024-06-16 17:20:54.012996,44,3
8357,2024-06-14 17:20:54.012996,12,9
8358,2024-06-22 17:20:54.012996,22,5
8359,2024-06-17 17:20:54.012996,77,7
8360,2024-06-13 17:20:54.012996,92,1
8361,2024-06-18 17:20:54.012996,14,2
8362,2024-06-16 17:20:54.012996,86,4
8363,2024-06-15 17:20:54.012996,30,9
8364,2024-06-17 17:20:54.012996,44,5
8365,2024-06-24 17:20:54.012996,84,5
8366,2024-06-19 17:20:54.012996,91,9
8367,2024-06-24 17:20:54.012996,38,8
8368,2024-06-21 17:20:54.012996,59,2
8369,2024-06-23 17:20:54.012996,42,7
8370,2024-06-19 17:20:54.012996,52,1
8371,2024-06-16 17:20:54.012996,63,9
8372,2024-06-21 17:20:54.012996,61,3
8373,2024-06-19 17:20:54.012996,34,2
8374,2024-06-26 17:20:54.012996,39,4
8375,2024-06-21 17:20:54.012996,41,4
8376,2024-06-26 17:20:54.012996,37,3
8377,2024-06-26 17:20:54.012996,65,2
8378,2024-06-19 17:20:54.012996,79,5
8379,2024-06-20 17:20:54.012996,32,4
8380,2024-06-24 17:20:54.012996,8,5
8381,2024-06-21 17:20:54.012996,97,8
8382,2024-06-18 17:20:54.012996,18,2
8383,2024-06-20 17:20:54.012996,45,9
8384,2024-06-15 17:20:54.012996,93,1
8385,2024-06-24 17:20:54.012996,96,8
8386,2024-06-13 17:20:54.012996,33,5
8387,2024-06-13 17:20:54.012996,5,2
8388,2024-06-14 17:20:54.012996,82,8
8389,2024-06-21 17:20:54.012996,74,5
8390,2024-06-16 17:20:54.012996,36,3
8391,2024-06-23 17:20:54.012996,97,7
8392,2024-06-13 17:20:54.012996,23,4
8393,2024-06-14 17:20:54.012996,40,6
8394,2024-06-24 17:20:54.012996,5,8
8395,2024-06-18 17:20:54.012996,34,1
8396,2024-06-17 17:20:54.012996,24,2
8397,2024-06-25 17:20:54.012996,17,8
8398,2024-06-26 17:20:54.012996,95,7
8399,2024-06-13 17:20:54.012996,71,9
8400,2024-06-25 17:20:54.012996,81,2
8401,2024-06-20 17:20:54.012996,92,8
8402,2024-06-17 17:20:54.012996,22,6
8403,2024-06-26 17:20:54.012996,15,1
8404,2024-06-21 17:20:54.012996,15,4
8405,2024-06-13 17:20:54.012996,25,2
8406,2024-06-20 17:20:54.012996,53,7
8407,2024-06-18 17:20:54.012996,21,9
8408,2024-06-13 17:20:54.012996,66,6
8409,2024-06-19 17:20:54.012996,91,4
8410,2024-06-21 17:20:54.012996,32,5
8411,2024-06-24 17:20:54.012996,21,1
8412,2024-06-19 17:20:54.012996,68,4
8413,2024-06-20 17:20:54.012996,44,3
8414,2024-06-24 17:20:54.012996,83,9
8415,2024-06-18 17:20:54.012996,66,6
8416,2024-06-15 17:20:54.012996,90,4
8417,2024-06-25 17:20:54.012996,98,3
8418,2024-06-24 17:20:54.012996,14,4
8419,2024-06-25 17:20:54.012996,15,8
8420,2024-06-14 17:20:54.012996,20,5
8421,2024-06-26 17:20:54.012996,34,1
8422,2024-06-23 17:20:54.012996,36,5
8423,2024-06-22 17:20:54.012996,83,8
8424,2024-06-14 17:20:54.012996,9,4
8425,2024-06-21 17:20:54.012996,71,2
8426,2024-06-22 17:20:54.012996,30,3
8427,2024-06-26 17:20:54.012996,77,9
8428,2024-06-24 17:20:54.012996,91,7
8429,2024-06-26 17:20:54.012996,63,3
8430,2024-06-16 17:20:54.012996,35,5
8431,2024-06-22 17:20:54.012996,13,3
8432,2024-06-22 17:20:54.012996,79,4
8433,2024-06-15 17:20:54.012996,46,8
8434,2024-06-16 17:20:54.012996,56,3
8435,2024-06-14 17:20:54.012996,9,3
8436,2024-06-21 17:20:54.012996,87,8
8437,2024-06-19 17:20:54.012996,36,7
8438,2024-06-17 17:20:54.012996,3,7
8439,2024-06-15 17:20:54.012996,98,2
8440,2024-06-26 17:20:54.012996,19,7
8441,2024-06-23 17:20:54.012996,28,3
8442,2024-06-17 17:20:54.012996,23,7
8443,2024-06-16 17:20:54.012996,7,4
8444,2024-06-26 17:20:54.012996,76,8
8445,2024-06-18 17:20:54.012996,14,8
8446,2024-06-16 17:20:54.012996,46,6
8447,2024-06-20 17:20:54.012996,15,3
8448,2024-06-20 17:20:54.012996,67,6
8449,2024-06-15 17:20:54.012996,15,6
8450,2024-06-22 17:20:54.012996,51,3
8451,2024-06-20 17:20:54.012996,88,4
8452,2024-06-15 17:20:54.012996,8,2
8453,2024-06-25 17:20:54.012996,69,1
8454,2024-06-13 17:20:54.012996,62,2
8455,2024-06-14 17:20:54.012996,51,7
8456,2024-06-23 17:20:54.012996,63,5
8457,2024-06-13 17:20:54.012996,68,9
8458,2024-06-13 17:20:54.012996,78,3
8459,2024-06-20 17:20:54.012996,16,2
8460,2024-06-24 17:20:54.012996,84,4
8461,2024-06-25 17:20:54.012996,24,2
8462,2024-06-17 17:20:54.012996,6,7
8463,2024-06-25 17:20:54.012996,57,6
8464,2024-06-14 17:20:54.012996,31,8
8465,2024-06-26 17:20:54.012996,6,5
8466,2024-06-22 17:20:54.012996,99,2
8467,2024-06-15 17:20:54.012996,79,4
8468,2024-06-21 17:20:54.012996,29,1
8469,2024-06-21 17:20:54.012996,67,2
8470,2024-06-18 17:20:54.012996,75,4
8471,2024-06-23 17:20:54.012996,3,6
8472,2024-06-26 17:20:54.012996,28,4
8473,2024-06-21 17:20:54.012996,74,4
8474,2024-06-22 17:20:54.012996,97,2
8475,2024-06-17 17:20:54.012996,48,9
8476,2024-06-21 17:20:54.012996,80,8
8477,2024-06-24 17:20:54.012996,10,8
8478,2024-06-25 17:20:54.012996,33,5
8479,2024-06-21 17:20:54.012996,100,3
8480,2024-06-14 17:20:54.012996,67,6
8481,2024-06-26 17:20:54.012996,69,9
8482,2024-06-20 17:20:54.012996,12,8
8483,2024-06-20 17:20:54.012996,57,7
8484,2024-06-17 17:20:54.012996,44,8
8485,2024-06-14 17:20:54.012996,13,4
8486,2024-06-20 17:20:54.012996,24,6
8487,2024-06-15 17:20:54.012996,44,5
8488,2024-06-16 17:20:54.012996,57,2
8489,2024-06-17 17:20:54.012996,96,8
8490,2024-06-26 17:20:54.012996,16,3
8491,2024-06-23 17:20:54.012996,96,5
8492,2024-06-14 17:20:54.012996,100,8
8493,2024-06-20 17:20:54.012996,21,9
8494,2024-06-16 17:20:54.012996,76,9
8495,2024-06-18 17:20:54.012996,51,5
8496,2024-06-22 17:20:54.012996,21,2
8497,2024-06-14 17:20:54.012996,60,7
8498,2024-06-25 17:20:54.012996,51,7
8499,2024-06-20 17:20:54.012996,21,8
8500,2024-06-17 17:20:54.012996,6,8
8501,2024-06-26 17:20:54.012996,73,5
8502,2024-06-20 17:20:54.012996,65,1
8503,2024-06-21 17:20:54.012996,76,4
8504,2024-06-20 17:20:54.012996,58,4
8505,2024-06-13 17:20:54.012996,78,3
8506,2024-06-14 17:20:54.012996,6,8
8507,2024-06-17 17:20:54.012996,65,3
8508,2024-06-24 17:20:54.012996,86,5
8509,2024-06-24 17:20:54.012996,34,2
8510,2024-06-20 17:20:54.012996,56,6
8511,2024-06-14 17:20:54.012996,75,6
8512,2024-06-25 17:20:54.012996,3,8
8513,2024-06-26 17:20:54.012996,42,8
8514,2024-06-18 17:20:54.012996,62,1
8515,2024-06-18 17:20:54.012996,6,5
8516,2024-06-20 17:20:54.012996,6,2
8517,2024-06-20 17:20:54.012996,63,5
8518,2024-06-24 17:20:54.012996,20,9
8519,2024-06-17 17:20:54.012996,21,4
8520,2024-06-25 17:20:54.012996,2,8
8521,2024-06-16 17:20:54.012996,90,1
8522,2024-06-20 17:20:54.012996,95,8
8523,2024-06-18 17:20:54.012996,90,6
8524,2024-06-26 17:20:54.012996,56,8
8525,2024-06-14 17:20:54.012996,96,6
8526,2024-06-13 17:20:54.012996,10,3
8527,2024-06-23 17:20:54.012996,87,8
8528,2024-06-21 17:20:54.012996,70,5
8529,2024-06-20 17:20:54.012996,23,5
8530,2024-06-17 17:20:54.012996,92,7
8531,2024-06-20 17:20:54.012996,30,6
8532,2024-06-17 17:20:54.012996,78,9
8533,2024-06-25 17:20:54.012996,37,7
8534,2024-06-13 17:20:54.012996,55,3
8535,2024-06-23 17:20:54.012996,96,5
8536,2024-06-22 17:20:54.012996,49,9
8537,2024-06-13 17:20:54.012996,34,2
8538,2024-06-15 17:20:54.012996,44,1
8539,2024-06-26 17:20:54.012996,22,8
8540,2024-06-26 17:20:54.012996,31,8
8541,2024-06-17 17:20:54.012996,7,2
8542,2024-06-24 17:20:54.012996,21,8
8543,2024-06-17 17:20:54.012996,16,5
8544,2024-06-24 17:20:54.012996,20,2
8545,2024-06-15 17:20:54.012996,43,7
8546,2024-06-19 17:20:54.012996,44,7
8547,2024-06-18 17:20:54.012996,47,3
8548,2024-06-13 17:20:54.012996,19,1
8549,2024-06-16 17:20:54.012996,48,4
8550,2024-06-15 17:20:54.012996,96,2
8551,2024-06-26 17:20:54.012996,79,4
8552,2024-06-13 17:20:54.012996,69,8
8553,2024-06-16 17:20:54.012996,11,2
8554,2024-06-25 17:20:54.012996,79,1
8555,2024-06-17 17:20:54.012996,29,3
8556,2024-06-25 17:20:54.012996,45,7
8557,2024-06-23 17:20:54.012996,68,6
8558,2024-06-25 17:20:54.012996,36,6
8559,2024-06-20 17:20:54.012996,48,7
8560,2024-06-14 17:20:54.012996,87,8
8561,2024-06-18 17:20:54.012996,15,3
8562,2024-06-20 17:20:54.012996,44,3
8563,2024-06-15 17:20:54.012996,67,8
8564,2024-06-21 17:20:54.012996,96,7
8565,2024-06-17 17:20:54.012996,74,5
8566,2024-06-26 17:20:54.012996,40,4
8567,2024-06-16 17:20:54.012996,86,6
8568,2024-06-17 17:20:54.012996,14,9
8569,2024-06-18 17:20:54.012996,63,6
8570,2024-06-22 17:20:54.012996,81,8
8571,2024-06-16 17:20:54.012996,85,1
8572,2024-06-22 17:20:54.012996,51,6
8573,2024-06-21 17:20:54.012996,79,2
8574,2024-06-18 17:20:54.012996,58,3
8575,2024-06-14 17:20:54.012996,15,6
8576,2024-06-19 17:20:54.012996,65,2
8577,2024-06-19 17:20:54.012996,88,4
8578,2024-06-13 17:20:54.012996,55,6
8579,2024-06-19 17:20:54.012996,76,5
8580,2024-06-26 17:20:54.012996,10,6
8581,2024-06-26 17:20:54.012996,42,6
8582,2024-06-19 17:20:54.012996,95,8
8583,2024-06-22 17:20:54.012996,11,9
8584,2024-06-18 17:20:54.012996,16,5
8585,2024-06-25 17:20:54.012996,73,6
8586,2024-06-18 17:20:54.012996,78,6
8587,2024-06-15 17:20:54.012996,19,6
8588,2024-06-13 17:20:54.012996,31,2
8589,2024-06-19 17:20:54.012996,73,4
8590,2024-06-18 17:20:54.012996,100,1
8591,2024-06-23 17:20:54.012996,53,1
8592,2024-06-26 17:20:54.012996,90,1
8593,2024-06-26 17:20:54.012996,8,7
8594,2024-06-22 17:20:54.012996,24,1
8595,2024-06-25 17:20:54.012996,8,6
8596,2024-06-13 17:20:54.012996,83,2
8597,2024-06-19 17:20:54.012996,48,6
8598,2024-06-17 17:20:54.012996,30,6
8599,2024-06-16 17:20:54.012996,58,3
8600,2024-06-22 17:20:54.012996,86,8
8601,2024-06-22 17:20:54.012996,55,4
8602,2024-06-25 17:20:54.012996,73,7
8603,2024-06-20 17:20:54.012996,62,4
8604,2024-06-14 17:20:54.012996,48,1
8605,2024-06-19 17:20:54.012996,4,6
8606,2024-06-17 17:20:54.012996,37,5
8607,2024-06-14 17:20:54.012996,8,9
8608,2024-06-26 17:20:54.012996,1,9
8609,2024-06-25 17:20:54.012996,92,8
8610,2024-06-17 17:20:54.012996,70,7
8611,2024-06-23 17:20:54.012996,47,2
8612,2024-06-22 17:20:54.012996,100,8
8613,2024-06-14 17:20:54.012996,75,3
8614,2024-06-25 17:20:54.012996,5,6
8615,2024-06-26 17:20:54.012996,50,7
8616,2024-06-18 17:20:54.012996,24,6
8617,2024-06-13 17:20:54.012996,47,5
8618,2024-06-26 17:20:54.012996,18,4
8619,2024-06-14 17:20:54.012996,84,2
8620,2024-06-23 17:20:54.012996,28,9
8621,2024-06-25 17:20:54.012996,77,7
8622,2024-06-16 17:20:54.012996,5,7
8623,2024-06-23 17:20:54.012996,30,4
8624,2024-06-19 17:20:54.012996,1,5
8625,2024-06-19 17:20:54.012996,86,6
8626,2024-06-16 17:20:54.012996,82,2
8627,2024-06-15 17:20:54.012996,46,4
8628,2024-06-18 17:20:54.012996,69,4
8629,2024-06-14 17:20:54.012996,31,4
8630,2024-06-16 17:20:54.012996,70,7
8631,2024-06-15 17:20:54.012996,91,7
8632,2024-06-22 17:20:54.012996,56,7
8633,2024-06-20 17:20:54.012996,89,7
8634,2024-06-24 17:20:54.012996,93,2
8635,2024-06-17 17:20:54.012996,28,5
8636,2024-06-23 17:20:54.012996,16,2
8637,2024-06-17 17:20:54.012996,54,5
8638,2024-06-18 17:20:54.012996,53,6
8639,2024-06-17 17:20:54.012996,12,3
8640,2024-06-17 17:20:54.012996,20,6
8641,2024-06-13 17:20:54.012996,82,5
8642,2024-06-15 17:20:54.012996,34,4
8643,2024-06-26 17:20:54.012996,53,9
8644,2024-06-25 17:20:54.012996,64,8
8645,2024-06-22 17:20:54.012996,23,7
8646,2024-06-24 17:20:54.012996,27,1
8647,2024-06-25 17:20:54.012996,17,9
8648,2024-06-26 17:20:54.012996,48,9
8649,2024-06-17 17:20:54.012996,21,6
8650,2024-06-24 17:20:54.012996,50,7
8651,2024-06-26 17:20:54.012996,40,3
8652,2024-06-15 17:20:54.012996,95,5
8653,2024-06-26 17:20:54.012996,3,7
8654,2024-06-15 17:20:54.012996,17,1
8655,2024-06-26 17:20:54.012996,61,1
8656,2024-06-19 17:20:54.012996,50,5
8657,2024-06-24 17:20:54.012996,90,9
8658,2024-06-16 17:20:54.012996,87,7
8659,2024-06-26 17:20:54.019287,6,1
8660,2024-06-20 17:20:54.019287,28,5
8661,2024-06-17 17:20:54.019287,72,8
8662,2024-06-24 17:20:54.019287,55,8
8663,2024-06-19 17:20:54.019287,58,2
8664,2024-06-23 17:20:54.019287,45,7
8665,2024-06-23 17:20:54.019287,72,5
8666,2024-06-22 17:20:54.019287,19,9
8667,2024-06-21 17:20:54.019287,29,3
8668,2024-06-20 17:20:54.019287,23,1
8669,2024-06-13 17:20:54.019287,32,4
8670,2024-06-13 17:20:54.019287,10,7
8671,2024-06-23 17:20:54.019287,91,1
8672,2024-06-19 17:20:54.019287,49,2
8673,2024-06-14 17:20:54.019287,65,5
8674,2024-06-21 17:20:54.019287,29,9
8675,2024-06-13 17:20:54.019287,59,1
8676,2024-06-26 17:20:54.019287,45,4
8677,2024-06-26 17:20:54.019287,67,3
8678,2024-06-18 17:20:54.019287,51,5
8679,2024-06-17 17:20:54.019287,95,5
8680,2024-06-21 17:20:54.019287,11,2
8681,2024-06-17 17:20:54.019287,86,5
8682,2024-06-19 17:20:54.019287,82,9
8683,2024-06-14 17:20:54.019287,99,5
8684,2024-06-20 17:20:54.019287,6,2
8685,2024-06-15 17:20:54.019287,67,7
8686,2024-06-21 17:20:54.019287,62,6
8687,2024-06-23 17:20:54.019287,5,7
8688,2024-06-20 17:20:54.019287,9,8
8689,2024-06-18 17:20:54.019287,28,5
8690,2024-06-13 17:20:54.019287,83,2
8691,2024-06-16 17:20:54.019287,92,7
8692,2024-06-17 17:20:54.019287,91,7
8693,2024-06-17 17:20:54.019287,77,8
8694,2024-06-13 17:20:54.019287,38,7
8695,2024-06-20 17:20:54.019287,43,7
8696,2024-06-26 17:20:54.019287,21,9
8697,2024-06-17 17:20:54.019287,91,8
8698,2024-06-18 17:20:54.019287,62,2
8699,2024-06-14 17:20:54.019287,46,2
8700,2024-06-23 17:20:54.019287,70,7
8701,2024-06-24 17:20:54.019287,38,3
8702,2024-06-23 17:20:54.019287,49,1
8703,2024-06-23 17:20:54.019287,75,9
8704,2024-06-14 17:20:54.019287,81,3
8705,2024-06-17 17:20:54.019287,39,1
8706,2024-06-16 17:20:54.019287,71,6
8707,2024-06-25 17:20:54.019287,30,4
8708,2024-06-13 17:20:54.019287,21,1
8709,2024-06-15 17:20:54.019287,1,4
8710,2024-06-13 17:20:54.019287,89,8
8711,2024-06-26 17:20:54.019287,32,7
8712,2024-06-15 17:20:54.019287,8,1
8713,2024-06-17 17:20:54.019287,69,9
8714,2024-06-15 17:20:54.019287,30,6
8715,2024-06-26 17:20:54.019287,8,2
8716,2024-06-14 17:20:54.019287,19,3
8717,2024-06-13 17:20:54.019287,59,7
8718,2024-06-19 17:20:54.019287,55,3
8719,2024-06-13 17:20:54.019287,30,3
8720,2024-06-25 17:20:54.019287,79,5
8721,2024-06-15 17:20:54.019287,36,3
8722,2024-06-17 17:20:54.019287,55,3
8723,2024-06-22 17:20:54.019287,44,5
8724,2024-06-15 17:20:54.019287,27,5
8725,2024-06-23 17:20:54.019287,77,9
8726,2024-06-19 17:20:54.019287,78,1
8727,2024-06-25 17:20:54.019287,54,1
8728,2024-06-17 17:20:54.019287,48,9
8729,2024-06-18 17:20:54.019287,30,5
8730,2024-06-20 17:20:54.019287,39,4
8731,2024-06-14 17:20:54.019287,13,2
8732,2024-06-20 17:20:54.019287,16,9
8733,2024-06-26 17:20:54.019287,44,6
8734,2024-06-13 17:20:54.019287,71,9
8735,2024-06-15 17:20:54.019287,27,5
8736,2024-06-25 17:20:54.019287,45,4
8737,2024-06-23 17:20:54.019287,35,7
8738,2024-06-23 17:20:54.019287,79,5
8739,2024-06-16 17:20:54.019287,28,8
8740,2024-06-13 17:20:54.019287,99,8
8741,2024-06-24 17:20:54.019287,7,2
8742,2024-06-20 17:20:54.019287,62,5
8743,2024-06-15 17:20:54.019287,51,8
8744,2024-06-19 17:20:54.019287,46,3
8745,2024-06-25 17:20:54.019287,20,7
8746,2024-06-23 17:20:54.019287,96,3
8747,2024-06-13 17:20:54.019287,38,6
8748,2024-06-24 17:20:54.019287,61,2
8749,2024-06-25 17:20:54.019287,32,6
8750,2024-06-15 17:20:54.019287,26,6
8751,2024-06-14 17:20:54.019287,58,8
8752,2024-06-13 17:20:54.019287,39,5
8753,2024-06-21 17:20:54.019287,20,1
8754,2024-06-14 17:20:54.019287,82,8
8755,2024-06-23 17:20:54.019287,50,9
8756,2024-06-21 17:20:54.019287,79,1
8757,2024-06-25 17:20:54.019287,52,5
8758,2024-06-15 17:20:54.019287,86,6
8759,2024-06-23 17:20:54.019287,22,4
8760,2024-06-16 17:20:54.019287,53,2
8761,2024-06-21 17:20:54.019287,85,5
8762,2024-06-13 17:20:54.019287,66,4
8763,2024-06-22 17:20:54.019287,43,7
8764,2024-06-24 17:20:54.019287,82,6
8765,2024-06-19 17:20:54.019287,23,3
8766,2024-06-20 17:20:54.019287,77,9
8767,2024-06-24 17:20:54.019287,64,4
8768,2024-06-21 17:20:54.019287,9,5
8769,2024-06-23 17:20:54.019287,7,3
8770,2024-06-16 17:20:54.019287,41,8
8771,2024-06-22 17:20:54.019287,54,7
8772,2024-06-16 17:20:54.019287,65,7
8773,2024-06-22 17:20:54.019287,2,8
8774,2024-06-20 17:20:54.019287,4,7
8775,2024-06-16 17:20:54.019287,78,3
8776,2024-06-22 17:20:54.019287,32,3
8777,2024-06-16 17:20:54.019287,100,2
8778,2024-06-24 17:20:54.019287,2,1
8779,2024-06-17 17:20:54.019287,64,5
8780,2024-06-22 17:20:54.019287,14,4
8781,2024-06-20 17:20:54.019287,20,2
8782,2024-06-22 17:20:54.019287,89,1
8783,2024-06-22 17:20:54.019287,49,3
8784,2024-06-18 17:20:54.019287,8,6
8785,2024-06-24 17:20:54.019287,92,2
8786,2024-06-14 17:20:54.019287,63,7
8787,2024-06-21 17:20:54.019287,46,7
8788,2024-06-26 17:20:54.019287,21,3
8789,2024-06-17 17:20:54.019287,87,1
8790,2024-06-22 17:20:54.019287,32,9
8791,2024-06-19 17:20:54.019287,8,5
8792,2024-06-22 17:20:54.019287,95,2
8793,2024-06-18 17:20:54.019287,16,8
8794,2024-06-16 17:20:54.019287,40,4
8795,2024-06-21 17:20:54.019287,27,7
8796,2024-06-19 17:20:54.019287,18,5
8797,2024-06-17 17:20:54.019287,35,3
8798,2024-06-19 17:20:54.019287,52,8
8799,2024-06-14 17:20:54.019287,15,2
8800,2024-06-24 17:20:54.019287,63,1
8801,2024-06-20 17:20:54.019287,53,5
8802,2024-06-13 17:20:54.019287,91,4
8803,2024-06-20 17:20:54.019287,81,7
8804,2024-06-13 17:20:54.019287,66,9
8805,2024-06-17 17:20:54.019287,31,6
8806,2024-06-15 17:20:54.019287,61,1
8807,2024-06-21 17:20:54.019287,64,8
8808,2024-06-15 17:20:54.019287,98,2
8809,2024-06-20 17:20:54.019287,34,4
8810,2024-06-13 17:20:54.019287,55,3
8811,2024-06-25 17:20:54.019287,59,6
8812,2024-06-18 17:20:54.019287,3,2
8813,2024-06-17 17:20:54.019287,17,5
8814,2024-06-17 17:20:54.019287,78,9
8815,2024-06-26 17:20:54.019287,78,3
8816,2024-06-26 17:20:54.019287,46,2
8817,2024-06-24 17:20:54.019287,38,2
8818,2024-06-13 17:20:54.019287,35,9
8819,2024-06-24 17:20:54.019287,1,6
8820,2024-06-26 17:20:54.019287,29,2
8821,2024-06-15 17:20:54.019287,4,3
8822,2024-06-20 17:20:54.019287,61,1
8823,2024-06-23 17:20:54.019287,97,2
8824,2024-06-17 17:20:54.019287,17,2
8825,2024-06-14 17:20:54.019287,28,2
8826,2024-06-25 17:20:54.019287,50,7
8827,2024-06-17 17:20:54.019287,90,3
8828,2024-06-22 17:20:54.019287,8,4
8829,2024-06-21 17:20:54.019287,34,2
8830,2024-06-18 17:20:54.019287,59,5
8831,2024-06-23 17:20:54.019287,18,9
8832,2024-06-25 17:20:54.019287,95,9
8833,2024-06-22 17:20:54.019287,59,7
8834,2024-06-24 17:20:54.019287,27,8
8835,2024-06-25 17:20:54.019287,16,5
8836,2024-06-15 17:20:54.019287,10,5
8837,2024-06-26 17:20:54.019287,76,3
8838,2024-06-17 17:20:54.019287,22,6
8839,2024-06-25 17:20:54.019287,16,1
8840,2024-06-21 17:20:54.019287,12,3
8841,2024-06-19 17:20:54.019287,75,2
8842,2024-06-14 17:20:54.019287,84,7
8843,2024-06-24 17:20:54.019287,51,9
8844,2024-06-16 17:20:54.019287,1,4
8845,2024-06-18 17:20:54.019287,27,7
8846,2024-06-15 17:20:54.019287,67,8
8847,2024-06-18 17:20:54.019287,12,2
8848,2024-06-25 17:20:54.019287,30,7
8849,2024-06-19 17:20:54.019287,9,3
8850,2024-06-17 17:20:54.019287,53,8
8851,2024-06-16 17:20:54.019287,61,6
8852,2024-06-15 17:20:54.019287,54,3
8853,2024-06-22 17:20:54.019287,37,8
8854,2024-06-23 17:20:54.019287,65,3
8855,2024-06-17 17:20:54.019287,42,9
8856,2024-06-22 17:20:54.019287,49,3
8857,2024-06-23 17:20:54.019287,4,1
8858,2024-06-19 17:20:54.019287,64,2
8859,2024-06-23 17:20:54.019287,79,4
8860,2024-06-14 17:20:54.019287,51,2
8861,2024-06-17 17:20:54.019287,91,4
8862,2024-06-15 17:20:54.019287,72,4
8863,2024-06-14 17:20:54.019287,60,4
8864,2024-06-13 17:20:54.019287,87,1
8865,2024-06-21 17:20:54.019287,79,9
8866,2024-06-25 17:20:54.019287,91,7
8867,2024-06-22 17:20:54.019287,31,2
8868,2024-06-21 17:20:54.019287,72,3
8869,2024-06-22 17:20:54.019287,94,8
8870,2024-06-15 17:20:54.019287,58,7
8871,2024-06-25 17:20:54.019287,82,4
8872,2024-06-13 17:20:54.019287,4,4
8873,2024-06-20 17:20:54.019287,22,9
8874,2024-06-23 17:20:54.019287,3,5
8875,2024-06-19 17:20:54.019287,79,5
8876,2024-06-20 17:20:54.019287,99,7
8877,2024-06-20 17:20:54.019287,47,1
8878,2024-06-18 17:20:54.019287,38,3
8879,2024-06-26 17:20:54.019287,33,2
8880,2024-06-17 17:20:54.019287,78,6
8881,2024-06-21 17:20:54.019287,48,6
8882,2024-06-21 17:20:54.019287,65,1
8883,2024-06-21 17:20:54.019287,26,6
8884,2024-06-14 17:20:54.019287,8,2
8885,2024-06-15 17:20:54.019287,50,4
8886,2024-06-21 17:20:54.019287,80,6
8887,2024-06-15 17:20:54.019287,38,3
8888,2024-06-17 17:20:54.019287,10,3
8889,2024-06-20 17:20:54.019287,42,3
8890,2024-06-13 17:20:54.019287,37,4
8891,2024-06-17 17:20:54.019287,26,9
8892,2024-06-21 17:20:54.019287,92,4
8893,2024-06-26 17:20:54.019287,12,4
8894,2024-06-24 17:20:54.019287,84,4
8895,2024-06-25 17:20:54.019287,49,7
8896,2024-06-21 17:20:54.019287,14,5
